Pressure [dbar],StartTime,timeS,scan,longitude,latitude,depSMignore,t090C,t190C,c0S/m,c1S/m,flSP,CStarAt0,CStarTr0,par,modError,v0,v1,v2,v3,v4,v5,v6,v7,sbeox0V,sal00,sal11,sigma-�00,sigma-�11,sbeox0Mg/L,sbox0Mm/Kg,sbeox0PS,flag,Time
485.45,2018-04-15 05:12:33,799.3380000000001,19185.0,-106.98056000000001,17.01268,482.0,7.9353,7.9355,3.5958040000000002,3.5960339999999995,0.073755,12.3268,4.5881,0.050671,0.0,4.5881,0.0246,0.5071,0.0,4.6646,0.0,0.0049,0.0,0.5064,34.5586,34.5608,26.9441,26.9459,0.0369,1.124,0.39,False,2018-04-15 05:25:52.338
486.459,2018-04-15 05:12:33,800.7230000000001,19218.0,-106.98056000000001,17.01268,483.0,7.9321,7.9323,3.5955510000000004,3.59579,0.074246,12.3266,4.5883,0.050671,0.0,4.5883,0.0247,0.5072,0.0,4.6659,0.0,0.0049,0.0,0.5065,34.5586,34.5609,26.9446,26.9465,0.0383,1.166,0.40399999999999997,False,2018-04-15 05:25:53.723
487.467,2018-04-15 05:12:33,801.995,19249.0,-106.98056000000001,17.01268,484.0,7.9263,7.9262,3.5950629999999997,3.595275,0.074209,12.3266,4.5883,0.050671,0.0,4.5883,0.0247,0.5074,0.0,4.6664,0.0,0.0049,0.0,0.5068,34.5586,34.5609,26.9455,26.9474,0.0381,1.16,0.402,False,2018-04-15 05:25:54.995
488.476,2018-04-15 05:12:33,803.0169999999999,19273.0,-106.98056000000001,17.01268,485.0,7.9157,7.9156,3.5940849999999998,3.5942879999999997,0.076914,12.3265,4.5884,0.050671,0.0,4.5884,0.0256,0.5072,0.0,4.665,0.0,0.0049,0.0,0.5065,34.5581,34.5604,26.9467,26.9485,0.0364,1.107,0.384,False,2018-04-15 05:25:56.017
489.48400000000004,2018-04-15 05:12:33,803.995,19297.0,-106.98056000000001,17.01268,486.0,7.8816,7.8808,3.5908800000000003,3.591016,0.076754,12.3264,4.5885,0.050671,0.0,4.5885,0.0255,0.5075,0.0,4.6647,0.0,0.0049,0.0,0.5068,34.5568,34.559,26.9507,26.9526,0.0399,1.215,0.42100000000000004,False,2018-04-15 05:25:56.995
490.49199999999996,2018-04-15 05:12:33,804.926,19319.0,-106.98056000000001,17.01268,487.0,7.8604,7.8607,3.5889349999999998,3.5891839999999995,0.077308,12.3263,4.5886,0.050671,0.0,4.5886,0.0257,0.5073,0.0,4.6655,0.0,0.0049,0.0,0.5066,34.5564,34.5588,26.9536,26.9554,0.0353,1.073,0.37200000000000005,False,2018-04-15 05:25:57.926
491.501,2018-04-15 05:12:33,805.7539999999999,19339.0,-106.98056000000001,17.01268,488.0,7.8569,7.8572,3.58866,3.588915,0.076921,12.3263,4.5886,0.050671,0.0,4.5886,0.0256,0.5073,0.0,4.6644,0.0,0.0049,0.0,0.5066,34.5564,34.5588,26.954,26.9559,0.0374,1.139,0.39399999999999996,False,2018-04-15 05:25:58.754
492.509,2018-04-15 05:12:33,806.518,19357.0,-106.98056000000001,17.01268,489.0,7.8541,7.8544,3.588427,3.5886669999999996,0.07651799999999999,12.3265,4.5884,0.050671,0.0,4.5884,0.0255,0.5073,0.0,4.6625,0.0,0.0049,0.0,0.5066,34.5562,34.5585,26.9544,26.9561,0.0372,1.1320000000000001,0.392,False,2018-04-15 05:25:59.518
493.517,2018-04-15 05:12:33,807.306,19376.0,-106.98056000000001,17.01268,490.0,7.8372,7.8374,3.586825,3.58704,0.076556,12.3264,4.5886,0.050671,0.0,4.5886,0.0255,0.5073,0.0,4.6633,0.0,0.0049,0.0,0.5067,34.5552,34.5573,26.9561,26.9577,0.038,1.156,0.4,False,2018-04-15 05:26:00.306
494.526,2018-04-15 05:12:33,808.18,19397.0,-106.98056000000001,17.01268,491.0,7.8049,7.8044,3.583795,3.5839449999999995,0.075523,12.326,4.589,0.050671,0.0,4.589,0.0251,0.5074,0.0,4.6636,0.0,0.0049,0.0,0.5068,34.5541,34.5562,26.9599,26.9616,0.0388,1.182,0.409,False,2018-04-15 05:26:01.180
495.534,2018-04-15 05:12:33,809.1360000000001,19420.0,-106.98056000000001,17.01268,492.0,7.7881,7.7882,3.582286,3.5824949999999998,0.07559,12.3259,4.5892,0.050671,0.0,4.5892,0.0252,0.5074,0.0,4.6627,0.0,0.0049,0.0,0.5067,34.5539,34.5561,26.9622,26.964,0.0363,1.105,0.382,False,2018-04-15 05:26:02.136
496.542,2018-04-15 05:12:33,810.0980000000001,19443.0,-106.98056000000001,17.01268,493.0,7.7759,7.7758,3.581169,3.5813699999999997,0.076156,12.3262,4.5888,0.050671,0.0,4.5888,0.0253,0.5074,0.0,4.6514,0.0,0.0049,0.0,0.5067,34.5535,34.5558,26.9637,26.9655,0.0376,1.1440000000000001,0.395,False,2018-04-15 05:26:03.098
497.551,2018-04-15 05:12:33,811.145,19468.0,-106.98056000000001,17.01268,494.0,7.7694,7.7695,3.5806050000000003,3.580834,0.075007,12.3264,4.5885,0.050671,0.0,4.5885,0.025,0.5071,0.0,4.6428,0.0,0.0049,0.0,0.5065,34.5534,34.5557,26.9646,26.9664,0.0366,1.113,0.385,False,2018-04-15 05:26:04.145
498.559,2018-04-15 05:12:33,812.4810000000001,19501.0,-106.98056000000001,17.01268,495.0,7.7639,7.7639,3.580137,3.5803559999999996,0.075384,12.326,4.589,0.050671,0.0,4.589,0.0251,0.5072,0.0,4.6473,0.0,0.0049,0.0,0.5065,34.5533,34.5556,26.9653,26.9671,0.0359,1.091,0.377,False,2018-04-15 05:26:05.481
499.56800000000004,2018-04-15 05:12:33,814.0980000000001,19539.0,-106.98056000000001,17.01268,496.0,7.7593,7.7595,3.579761,3.579996,0.076463,12.3258,4.5893,0.050671,0.0,4.5893,0.0255,0.5072,0.0,4.6562,0.0,0.0049,0.0,0.5065,34.5534,34.5556,26.9661,26.9678,0.0364,1.1079999999999999,0.38299999999999995,False,2018-04-15 05:26:07.098
500.57599999999996,2018-04-15 05:12:33,815.7260000000001,19578.0,-106.98056000000001,17.01268,497.0,7.7568,7.7567,3.5795800000000004,3.579804,0.075129,12.3259,4.5892,0.050713,0.0,4.5892,0.025,0.5071,0.0,4.6637,0.0,0.0053,0.0,0.5064,34.5534,34.5558,26.9665,26.9684,0.0356,1.082,0.374,False,2018-04-15 05:26:08.726
501.584,2018-04-15 05:12:33,817.1460000000001,19613.0,-106.98056000000001,17.01268,498.0,7.736,7.7356,3.577665,3.577854,0.074696,12.3263,4.5886,0.05067,0.0,4.5886,0.0249,0.507,0.0,4.6644,0.0,0.0049,0.0,0.5064,34.5528,34.5552,26.969,26.971,0.0374,1.137,0.39299999999999996,False,2018-04-15 05:26:10.146
502.593,2018-04-15 05:12:33,818.421,19643.0,-106.98056000000001,17.01268,499.0,7.7247,7.7246,3.57665,3.5768720000000003,0.07421900000000001,12.3259,4.5891,0.050916,0.0,4.5891,0.0247,0.5069,0.0,4.6648,0.0,0.0069,0.0,0.5062,34.5526,34.5551,26.9705,26.9725,0.0337,1.025,0.354,False,2018-04-15 05:26:11.421
503.602,2018-04-15 05:12:33,831.176,19949.0,-106.98056000000001,17.01267,500.0,7.7663,7.7749,3.580629,3.581692,0.075008,12.326,4.589,0.050735,0.0,4.589,0.025,0.5068,0.0,4.6661,0.0,0.0054,0.0,0.5062,34.5538,34.5568,26.9655,26.9666,0.0352,1.071,0.37,False,2018-04-15 05:26:24.176
504.61,2018-04-15 05:12:33,909.947,21840.0,-106.98056000000001,17.01266,501.0,7.6849,7.6807,3.572944,3.57272,0.073763,12.3258,4.5892,0.050723000000000004,0.0,4.5892,0.0246,0.5066,0.0,4.6718,0.0,0.0053,0.0,0.506,34.5511,34.5529,26.9752,26.9772,0.0346,1.053,0.363,False,2018-04-15 05:27:42.947
